Mean Temp Monthly (°C),Total Precip Monthly (mm),Province,Year,Month
-9.670967742,51.2,Ontario,2014,3
-9.670967742,51.2,Ontario,2014,3
-9.670967742,51.2,Ontario,2014,3
-9.670967742,51.2,Ontario,2014,3
-9.670967742,51.2,Ontario,2014,3
-9.670967742,51.2,Ontario,2014,3
-9.670967742,51.2,Ontario,2014,3
-9.670967742,51.2,Ontario,2014,3
-9.670967742,51.2,Ontario,2014,3
-9.670967742,51.2,Ontario,2014,3
-9.670967742,51.2,Ontario,2014,3
-9.670967742,51.2,Ontario,2014,3
-9.670967742,51.2,Ontario,2014,3
-9.670967742,51.2,Ontario,2014,3
-9.670967742,51.2,Ontario,2014,3
-9.670967742,51.2,Ontario,2014,3
-9.670967742,51.2,Ontario,2014,3
-9.670967742,51.2,Ontario,2014,3
-9.670967742,51.2,Ontario,2014,3
-9.670967742,51.2,Ontario,2014,3
-9.670967742,51.2,Ontario,2014,3
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
2.493103448,107.9,Ontario,2014,4
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
11.129032258,63.3,Ontario,2014,5
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
16.31,89.4,Ontario,2014,6
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
15.861904762,46,Ontario,2014,7
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
16.261290323,82.5,Ontario,2014,8
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
12.49,70,Ontario,2014,9
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
7.277419355,88.3,Ontario,2014,10
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-2.558620690,84,Ontario,2014,11
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
-6.626666667,61,Ontario,2014,12
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
4.565517241,215.2,British Columbia,2021,1
2.426923077,138.8,British Columbia,2021,2
2.426923077,138.8,British Columbia,2021,2
2.426923077,138.8,British Columbia,2021,2
2.426923077,138.8,British Columbia,2021,2
2.426923077,138.8,British Columbia,2021,2
2.426923077,138.8,British Columbia,2021,2
2.426923077,138.8,British Columbia,2021,2
2.426923077,138.8,British Columbia,2021,2
2.426923077,138.8,British Columbia,2021,2
2.426923077,138.8,British Columbia,2021,2
2.426923077,138.8,British Columbia,2021,2
2.426923077,138.8,British Columbia,2021,2
2.426923077,138.8,British Columbia,2021,2
2.426923077,138.8,British Columbia,2021,2
2.426923077,138.8,British Columbia,2021,2
2.426923077,138.8,British Columbia,2021,2
2.426923077,138.8,British Columbia,2021,2
2.426923077,138.8,British Columbia,2021,2
2.426923077,138.8,British Columbia,2021,2
2.426923077,138.8,British Columbia,2021,2
2.426923077,138.8,British Columbia,2021,2
2.426923077,138.8,British Columbia,2021,2
2.426923077,138.8,British Columbia,2021,2
2.426923077,138.8,British Columbia,2021,2
2.426923077,138.8,British Columbia,2021,2
2.426923077,138.8,British Columbia,2021,2
2.426923077,138.8,British Columbia,2021,2
2.426923077,138.8,British Columbia,2021,2
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
6.487096774,66.5,British Columbia,2021,3
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
10.548275862,31.9,British Columbia,2021,4
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
12.938709677,48.4,British Columbia,2021,5
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
18.92,36.1,British Columbia,2021,6
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.870967742,0,British Columbia,2021,7
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
19.229032258,22.4,British Columbia,2021,8
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
15.706666667,164.5,British Columbia,2021,9
10.165517241,179.3,British Columbia,2021,10
10.165517241,179.3,British Columbia,2021,10
10.165517241,179.3,British Columbia,2021,10
10.165517241,179.3,British Columbia,2021,10
10.165517241,179.3,British Columbia,2021,10
10.165517241,179.3,British Columbia,2021,10
10.165517241,179.3,British Columbia,2021,10
10.165517241,179.3,British Columbia,2021,10
10.165517241,179.3,British Columbia,2021,10
10.165517241,179.3,British Columbia,2021,10
10.165517241,179.3,British Columbia,2021,10
10.165517241,179.3,British Columbia,2021,10
10.165517241,179.3,British Columbia,2021,10
10.165517241,179.3,British Columbia,2021,10
10.165517241,179.3,British Columbia,2021,10
10.165517241,179.3,British Columbia,2021,10
10.165517241,179.3,British Columbia,2021,10
10.165517241,179.3,British Columbia,2021,10
10.165517241,179.3,British Columbia,2021,10
10.165517241,179.3,British Columbia,2021,10
10.165517241,179.3,British Columbia,2021,10
10.165517241,179.3,British Columbia,2021,10
10.165517241,179.3,British Columbia,2021,10
10.165517241,179.3,British Columbia,2021,10
10.165517241,179.3,British Columbia,2021,10
10.165517241,179.3,British Columbia,2021,10
